number_generations: 2500
number_validation_runs: 100
number_rounds: 20
maximum_env_seed: 100000
environment
	type: CollectPoints
	maze_columns: 5
	maze_rows: 5
	maze_cell_size: 80
	agent_radius: 12
	point_radius: 8
	agent_movement_range: 10.0
	use_sensors: true
	reward_per_collected_positive_point: 500.0
	reward_per_collected_negative_point: -700.0
	number_time_steps: 1000
brain
	type: CTRNN
	delta_t: 0.05
	number_neurons: 50
	differential_equation: separated
	clipping_range_min: -1.0
	clipping_range_max: 1.0
	set_principle_diagonal_elements_of_W_negative: true
	alpha: 0.0
optimizer
	type: CMA-ES-Deap
	population_size: 112
	sigma: 1.0

Genome Size: 112
Free Parameters: 3100
Inputs: 10
Outputs: 2

------------------------------------------------------------------------------------------
gen     min           mean          max           best          elapsed time (s)
1656    10.0f0        436.1607f0    1095.0f0      727.0f0       1 second944 milliseconds
1657    -70.0f0       449.0625f0    940.0f0       727.0f0       1 second965 milliseconds
1658    -25.0f0       454.73215f0   965.0f0       727.0f0       1 second962 milliseconds
1659    -45.0f0       444.4643f0    1020.0f0      727.0f0       1 second946 milliseconds
1660    40.0f0        429.0625f0    1005.0f0      727.0f0       1 second938 milliseconds
1661    65.0f0        457.54465f0   930.0f0       727.0f0       1 second960 milliseconds
1662    15.0f0        446.60715f0   1010.0f0      727.0f0       1 second938 milliseconds
1663    -145.0f0      456.11606f0   1015.0f0      727.0f0       1 second966 milliseconds
1664    -55.0f0       458.79465f0   995.0f0       727.0f0       1 second970 milliseconds
1665    -10.0f0       446.25f0      1010.0f0      727.0f0       1 second959 milliseconds
1666    125.0f0       432.1875f0    940.0f0       727.0f0       1 second979 milliseconds
1667    -110.0f0      444.86606f0   975.0f0       727.0f0       1 second959 milliseconds
1668    50.0f0        453.75f0      875.0f0       727.0f0       1 second942 milliseconds
1669    -80.0f0       455.66965f0   810.0f0       727.0f0       1 second935 milliseconds
1670    75.0f0        479.55356f0   1065.0f0      727.0f0       1 second962 milliseconds
1671    15.0f0        440.4018f0    955.0f0       727.0f0       1 second957 milliseconds
1672    5.0f0         452.67856f0   1125.0f0      727.0f0       1 second956 milliseconds
1673    35.0f0        472.45535f0   1105.0f0      727.0f0       1 second957 milliseconds
1674    -40.0f0       462.2768f0    1035.0f0      727.0f0       1 second949 milliseconds
1675    75.0f0        442.14285f0   1080.0f0      727.0f0       1 second953 milliseconds
1676    -20.0f0       437.2768f0    895.0f0       727.0f0       1 second971 milliseconds
1677    -5.0f0        428.39285f0   1120.0f0      727.0f0       1 second966 milliseconds
1678    65.0f0        445.9375f0    900.0f0       727.0f0       1 second945 milliseconds
1679    25.0f0        451.6518f0    875.0f0       727.0f0       1 second955 milliseconds
1680    -285.0f0      437.63394f0   1105.0f0      727.0f0       1 second951 milliseconds
1681    25.0f0        447.7232f0    1155.0f0      727.0f0       1 second976 milliseconds
1682    -55.0f0       447.9018f0    945.0f0       727.0f0       1 second979 milliseconds
1683    30.0f0        453.08035f0   1050.0f0      727.0f0       1 second945 milliseconds
1684    50.0f0        449.5982f0    1155.0f0      727.0f0       1 second945 milliseconds
1685    -85.0f0       427.76785f0   830.0f0       727.0f0       1 second941 milliseconds
1686    65.0f0        471.83035f0   965.0f0       727.0f0       1 second967 milliseconds
1687    15.0f0        430.75894f0   845.0f0       727.0f0       1 second939 milliseconds
1688    -180.0f0      440.9375f0    965.0f0       727.0f0       1 second961 milliseconds
1689    35.0f0        455.98215f0   835.0f0       727.0f0       1 second966 milliseconds
1690    -120.0f0      458.48215f0   1055.0f0      727.0f0       1 second944 milliseconds
1691    -135.0f0      465.2232f0    960.0f0       727.0f0       1 second955 milliseconds
1692    -10.0f0       419.33035f0   975.0f0       727.0f0       1 second951 milliseconds
1693    45.0f0        467.36606f0   1190.0f0      727.0f0       1 second944 milliseconds
1694    -30.0f0       454.9107f0    1140.0f0      727.0f0       1 second945 milliseconds
1695    -65.0f0       428.57144f0   960.0f0       727.0f0       1 second999 milliseconds
1696    -50.0f0       443.79465f0   890.0f0       727.0f0       1 second967 milliseconds
1697    5.0f0         444.64285f0   925.0f0       727.0f0       1 second970 milliseconds
1698    135.0f0       483.70535f0   1045.0f0      727.0f0       1 second955 milliseconds
1699    65.0f0        464.6875f0    1225.0f0      727.0f0       1 second956 milliseconds
1700    -20.0f0       468.88394f0   1030.0f0      727.0f0       1 second956 milliseconds
1701    55.0f0        451.7857f0    1030.0f0      727.0f0       1 second960 milliseconds
1702    30.0f0        437.63394f0   885.0f0       727.0f0       1 second943 milliseconds
1703    -25.0f0       461.20535f0   1030.0f0      727.0f0       1 second957 milliseconds
1704    -75.0f0       454.0625f0    975.0f0       727.0f0       1 second966 milliseconds
1705    -45.0f0       440.2232f0    955.0f0       727.0f0       1 second950 milliseconds
1706    75.0f0        459.55356f0   1165.0f0      727.0f0       1 second950 milliseconds
1707    -90.0f0       463.16965f0   890.0f0       727.0f0       1 second977 milliseconds
1708    -140.0f0      450.8482f0    960.0f0       727.0f0       1 second949 milliseconds
1709    20.0f0        433.79465f0   990.0f0       727.0f0       1 second970 milliseconds
1710    115.0f0       451.51785f0   945.0f0       727.0f0       1 second955 milliseconds
1711    75.0f0        481.74106f0   1040.0f0      727.0f0       1 second958 milliseconds
1712    -40.0f0       482.0982f0    1050.0f0      727.0f0       1 second949 milliseconds
1713    -10.0f0       448.70535f0   1020.0f0      727.0f0       1 second965 milliseconds
1714    -10.0f0       442.4107f0    1130.0f0      727.0f0       1 second941 milliseconds
1715    45.0f0        480.13394f0   935.0f0       727.0f0       1 second954 milliseconds
1716    -105.0f0      415.49106f0   860.0f0       727.0f0       1 second964 milliseconds
1717    55.0f0        476.60715f0   1140.0f0      727.0f0       1 second945 milliseconds
1718    -10.0f0       442.9018f0    840.0f0       727.0f0       1 second953 milliseconds
1719    15.0f0        485.625f0     1295.0f0      727.0f0       1 second949 milliseconds
1720    -210.0f0      425.8482f0    1020.0f0      727.0f0       1 second958 milliseconds
1721    50.0f0        456.9643f0    1040.0f0      727.0f0       1 second943 milliseconds
1722    25.0f0        466.51785f0   925.0f0       727.0f0       1 second957 milliseconds
1723    -140.0f0      465.75894f0   1025.0f0      727.0f0       1 second958 milliseconds
1724    35.0f0        477.99106f0   915.0f0       727.0f0       1 second966 milliseconds
1725    -155.0f0      455.89285f0   955.0f0       727.0f0       1 second957 milliseconds
1726    -125.0f0      465.5357f0    960.0f0       727.0f0       1 second964 milliseconds
1727    -45.0f0       466.51785f0   865.0f0       727.0f0       1 second974 milliseconds
1728    -40.0f0       444.0625f0    910.0f0       727.0f0       1 second947 milliseconds
1729    -130.0f0      447.32144f0   1225.0f0      727.0f0       1 second956 milliseconds
1730    5.0f0         443.6607f0    1165.0f0      727.0f0       1 second938 milliseconds
1731    -5.0f0        467.4107f0    910.0f0       727.0f0       1 second969 milliseconds
1732    -105.0f0      453.8393f0    980.0f0       727.0f0       1 second938 milliseconds
1733    -15.0f0       421.5625f0    1235.0f0      727.0f0       1 second955 milliseconds
1734    95.0f0        463.5268f0    1025.0f0      727.0f0       1 second952 milliseconds
1735    -85.0f0       412.23215f0   805.0f0       727.0f0       1 second961 milliseconds
1736    90.0f0        433.4375f0    910.0f0       727.0f0       1 second955 milliseconds
1737    25.0f0        467.1875f0    1265.0f0      727.0f0       1 second949 milliseconds
1738    -10.0f0       489.55356f0   990.0f0       727.0f0       1 second963 milliseconds
1739    75.0f0        462.9018f0    925.0f0       727.0f0       1 second937 milliseconds
1740    5.0f0         412.99106f0   930.0f0       727.0f0       1 second963 milliseconds
1741    -40.0f0       442.9018f0    970.0f0       727.0f0       1 second941 milliseconds
1742    -50.0f0       453.125f0     1150.0f0      727.0f0       1 second953 milliseconds
1743    -190.0f0      405.44644f0   1335.0f0      727.0f0       1 second962 milliseconds
1744    -30.0f0       453.61606f0   1165.0f0      727.0f0       1 second948 milliseconds
1745    80.0f0        506.69644f0   1010.0f0      727.0f0       1 second958 milliseconds
1746    30.0f0        450.3125f0    1130.0f0      727.0f0       1 second969 milliseconds
1747    20.0f0        487.45535f0   1070.0f0      727.0f0       1 second970 milliseconds
1748    -90.0f0       436.60715f0   1015.0f0      727.0f0       1 second935 milliseconds
1749    95.0f0        470.2232f0    890.0f0       727.0f0       2 seconds13 milliseconds
1750    -80.0f0       490.3125f0    980.0f0       727.0f0       1 second952 milliseconds
1751    -20.0f0       458.2143f0    975.0f0       727.0f0       1 second953 milliseconds
1752    -85.0f0       455.4018f0    1070.0f0      727.0f0       1 second957 milliseconds
1753    80.0f0        446.07144f0   1165.0f0      727.0f0       1 second950 milliseconds
1754    -50.0f0       447.85715f0   975.0f0       727.0f0       1 second954 milliseconds
1755    -125.0f0      458.3482f0    1080.0f0      727.0f0       1 second959 milliseconds
1756    35.0f0        451.875f0     1020.0f0      727.0f0       1 second962 milliseconds
1757    25.0f0        443.75f0      870.0f0       727.0f0       1 second950 milliseconds
1758    -50.0f0       504.4643f0    950.0f0       727.0f0       1 second978 milliseconds
1759    -10.0f0       436.4732f0    1055.0f0      727.0f0       1 second950 milliseconds
1760    -160.0f0      456.07144f0   1040.0f0      727.0f0       1 second954 milliseconds
1761    25.0f0        474.5982f0    1045.0f0      727.0f0       1 second957 milliseconds
1762    75.0f0        473.16965f0   1165.0f0      727.0f0       1 second956 milliseconds
1763    -195.0f0      420.7143f0    1095.0f0      727.0f0       1 second954 milliseconds
1764    -50.0f0       438.0357f0    880.0f0       727.0f0       1 second967 milliseconds
1765    -70.0f0       448.30356f0   995.0f0       727.0f0       1 second966 milliseconds
1766    -55.0f0       460.5357f0    880.0f0       727.0f0       1 second939 milliseconds
1767    -70.0f0       434.50894f0   870.0f0       727.0f0       1 second956 milliseconds
1768    -45.0f0       468.48215f0   1160.0f0      727.0f0       1 second942 milliseconds
1769    75.0f0        457.05356f0   995.0f0       727.0f0       1 second963 milliseconds
1770    -140.0f0      463.08035f0   1060.0f0      727.0f0       1 second956 milliseconds
1771    -135.0f0      459.41965f0   785.0f0       727.0f0       1 second949 milliseconds
1772    -160.0f0      449.19644f0   920.0f0       727.0f0       1 second963 milliseconds
1773    -15.0f0       484.55356f0   1190.0f0      727.0f0       1 second989 milliseconds
1774    5.0f0         467.94644f0   1070.0f0      727.0f0       1 second976 milliseconds
1775    -100.0f0      456.5625f0    925.0f0       727.0f0       1 second934 milliseconds
1776    -10.0f0       465.49106f0   1020.0f0      727.0f0       1 second950 milliseconds
1777    -5.0f0        448.88394f0   995.0f0       727.0f0       1 second949 milliseconds
1778    80.0f0        510.0893f0    1220.0f0      727.0f0       1 second961 milliseconds
1779    -85.0f0       432.67856f0   960.0f0       727.0f0       1 second955 milliseconds
1780    -120.0f0      420.44644f0   1055.0f0      727.0f0       1 second952 milliseconds
1781    -50.0f0       447.05356f0   1065.0f0      727.0f0       1 second963 milliseconds
1782    95.0f0        480.89285f0   905.0f0       727.0f0       1 second963 milliseconds
1783    -85.0f0       434.55356f0   1105.0f0      727.0f0       1 second959 milliseconds
1784    -70.0f0       493.2143f0    1075.0f0      727.0f0       1 second941 milliseconds
1785    0.0f0         480.66965f0   1165.0f0      727.0f0       1 second951 milliseconds
1786    -130.0f0      455.5357f0    980.0f0       727.0f0       1 second951 milliseconds
1787    45.0f0        453.75f0      930.0f0       727.0f0       1 second957 milliseconds
1788    90.0f0        476.38394f0   1010.0f0      727.0f0       1 second960 milliseconds
1789    40.0f0        478.70535f0   930.0f0       727.0f0       1 second949 milliseconds
1790    30.0f0        461.3393f0    925.0f0       727.0f0       1 second956 milliseconds
1791    -45.0f0       466.5625f0    955.0f0       727.0f0       1 second957 milliseconds
1792    -5.0f0        476.20535f0   980.0f0       727.0f0       1 second959 milliseconds
1793    70.0f0        489.6875f0    1040.0f0      727.0f0       1 second944 milliseconds
1794    90.0f0        488.4375f0    925.0f0       727.0f0       1 second948 milliseconds
1795    -200.0f0      460.44644f0   1065.0f0      727.0f0       1 second957 milliseconds
1796    20.0f0        456.07144f0   895.0f0       727.0f0       1 second985 milliseconds
1797    -5.0f0        471.3393f0    940.0f0       727.0f0       1 second950 milliseconds
1798    -115.0f0      446.3393f0    1065.0f0      727.0f0       1 second950 milliseconds
1799    -100.0f0      460.26785f0   880.0f0       727.0f0       1 second957 milliseconds
1800    5.0f0         482.5893f0    1120.0f0      727.0f0       1 second951 milliseconds
1801    45.0f0        457.67856f0   950.0f0       727.0f0       1 second966 milliseconds
1802    -40.0f0       443.3482f0    1005.0f0      727.0f0       1 second937 milliseconds
1803    95.0f0        447.8125f0    1025.0f0      727.0f0       1 second955 milliseconds
1804    -35.0f0       452.85715f0   930.0f0       727.0f0       1 second966 milliseconds
1805    -5.0f0        463.6607f0    1130.0f0      727.0f0       1 second954 milliseconds
1806    -145.0f0      429.95535f0   1295.0f0      727.0f0       1 second953 milliseconds
1807    -5.0f0        435.4018f0    965.0f0       727.0f0       1 second950 milliseconds
1808    25.0f0        443.0357f0    950.0f0       727.0f0       1 second968 milliseconds
1809    0.0f0         424.9107f0    955.0f0       727.0f0       1 second952 milliseconds
1810    -55.0f0       404.2857f0    885.0f0       727.0f0       1 second961 milliseconds
1811    10.0f0        460.17856f0   950.0f0       727.0f0       1 second932 milliseconds
1812    -55.0f0       439.0625f0    925.0f0       727.0f0       1 second954 milliseconds
1813    30.0f0        459.55356f0   910.0f0       727.0f0       1 second943 milliseconds
1814    60.0f0        475.17856f0   1045.0f0      727.0f0       1 second957 milliseconds
1815    -45.0f0       432.63394f0   920.0f0       727.0f0       1 second951 milliseconds
1816    50.0f0        490.0f0       1095.0f0      727.0f0       1 second959 milliseconds
1817    -25.0f0       425.49106f0   930.0f0       727.0f0       1 second974 milliseconds
1818    -160.0f0      477.00894f0   1080.0f0      727.0f0       1 second967 milliseconds
1819    35.0f0        468.75f0      965.0f0       727.0f0       1 second966 milliseconds
1820    -20.0f0       473.88394f0   925.0f0       727.0f0       1 second956 milliseconds
1821    65.0f0        463.0357f0    1230.0f0      727.0f0       1 second968 milliseconds
